tmstamp,value,tag_id,topic,date
2025-04-10 16:40:00,0.0,12223,P0086H01/I002/Ptot,2025-04-10
2025-04-10 16:45:00,0.0,12223,P0086H01/I002/Ptot,2025-04-10
2025-04-10 16:50:00,0.0,12223,P0086H01/I002/Ptot,2025-04-10
2025-04-10 16:55:00,0.0,12223,P0086H01/I002/Ptot,2025-04-10
2025-04-10 17:00:00,0.0,12223,P0086H01/I002/Ptot,2025-04-10
2025-04-11 03:55:00,0.0,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 04:00:00,0.0,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 04:05:00,0.0,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 04:10:00,0.0,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 04:15:00,0.0,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 04:20:00,0.0,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 04:25:00,0.0,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 04:30:00,0.25581396,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 04:35:00,1.4186046,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 04:40:00,1.1162791,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 04:45:00,3.0,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 04:50:00,138.46512,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 04:55:00,41.139534,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 05:00:00,92.585365,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 05:05:00,172.27907,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 05:10:00,205.55814,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 05:15:00,347.34885,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 05:20:00,458.90698,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 05:25:00,671.2619,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 05:30:00,770.4186,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 05:35:00,628.093,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 05:40:00,959.2558,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 05:45:00,671.1628,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 05:50:00,790.48834,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 05:55:00,1156.8372,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 06:00:00,1012.2558,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 06:05:00,848.1395,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 06:10:00,641.1163,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 06:15:00,911.8837,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 06:20:00,942.093,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 06:25:00,882.51166,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 06:30:00,826.23254,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 06:35:00,776.7907,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 06:40:00,811.0238,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 06:45:00,793.3488,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 06:50:00,716.32556,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 06:55:00,696.7317,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 07:00:00,691.12195,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 07:05:00,739.7907,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 07:10:00,745.86365,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 07:15:00,832.32556,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 07:20:00,911.7857,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 07:25:00,972.7907,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 07:30:00,1052.3721,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 07:35:00,1327.6279,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 07:40:00,1886.4884,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 07:45:00,4930.3955,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 07:50:00,6043.8604,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 07:55:00,4593.93,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 08:00:00,4478.0244,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 08:05:00,4115.744,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 08:10:00,4164.4653,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 08:15:00,5211.3486,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 08:20:00,5843.9067,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 08:25:00,8146.9067,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 08:30:00,9102.122,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 08:35:00,7761.561,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 08:40:00,8481.333,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 08:45:00,9173.349,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 08:50:00,9352.768,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 08:55:00,9881.187,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 09:00:00,10076.3955,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 09:05:00,10333.75,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 09:10:00,11529.512,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 09:15:00,12314.535,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 09:20:00,11544.372,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 09:25:00,12556.093,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 09:30:00,11503.931,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 09:35:00,11603.762,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 09:40:00,13217.791,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 09:45:00,13851.837,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 09:50:00,14386.628,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 09:55:00,12317.744,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 10:00:00,14216.931,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 10:05:00,17538.697,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 10:10:00,16136.791,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 10:15:00,17025.373,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 10:20:00,20828.861,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 10:25:00,19438.373,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 10:30:00,25151.209,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 10:35:00,30633.318,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 10:40:00,29531.93,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 10:45:00,29037.857,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 10:50:00,24428.744,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 10:55:00,16807.428,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 11:00:00,22487.838,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 11:05:00,13923.954,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 11:10:00,22145.186,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 11:15:00,17565.117,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 11:20:00,20908.705,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 11:25:00,22232.768,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 11:30:00,19714.023,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 11:35:00,25821.863,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 11:40:00,33116.93,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 11:45:00,29290.418,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 11:50:00,31290.045,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 11:55:00,19763.186,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 12:00:00,17015.256,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 12:05:00,20354.814,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 12:10:00,24430.023,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 12:15:00,27384.35,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 12:20:00,34391.117,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 12:25:00,27920.637,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 12:30:00,27536.303,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 12:35:00,27450.158,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 12:40:00,28266.559,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 12:45:00,29710.768,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 12:50:00,29283.582,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 12:55:00,22689.273,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 13:00:00,22653.07,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 13:05:00,17835.674,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 13:10:00,16962.818,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 13:15:00,16114.349,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 13:20:00,16936.094,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 13:25:00,14873.113,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 13:30:00,12136.441,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 13:35:00,13147.628,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 13:40:00,18890.023,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 13:45:00,20281.35,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 13:50:00,21172.697,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 13:55:00,14732.341,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 14:00:00,11637.187,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 14:05:00,11066.256,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 14:10:00,11850.303,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 14:15:00,12235.228,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 14:20:00,14872.14,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 14:25:00,14699.931,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 14:30:00,12811.303,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 14:35:00,13488.3955,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 14:40:00,14358.209,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 14:45:00,12144.721,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 14:50:00,10350.977,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 14:55:00,8214.232,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 15:00:00,7140.9766,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 15:05:00,7397.372,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 15:10:00,7172.8604,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 15:15:00,5798.07,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 15:20:00,4112.256,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 15:25:00,3184.2856,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 15:30:00,2964.907,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 15:35:00,2407.3022,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 15:40:00,1794.1395,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 15:45:00,1514.279,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 15:50:00,1675.3721,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 15:55:00,1458.6279,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 16:00:00,1185.6046,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 16:05:00,903.8837,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 16:10:00,777.76746,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 16:15:00,496.3256,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 16:20:00,540.093,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 16:25:00,578.44183,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 16:30:00,95.325584,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 16:35:00,142.93024,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 16:40:00,2.5813954,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 16:45:00,24.11628,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 16:50:00,0.0,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 16:55:00,0.0,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 17:00:00,0.0,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 17:05:00,0.0,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 17:10:00,0.0,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-11 17:15:00,0.0,12223,P0086H01/I002/Ptot,2025-04-11
2025-04-12 03:25:00,0.0,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 03:30:00,0.77272725,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 03:35:00,1.9534883,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 03:40:00,1.0232558,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 03:45:00,96.81396,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 03:50:00,51.67442,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 03:55:00,1.8139535,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 04:00:00,1273.4651,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 04:05:00,237.18605,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 04:10:00,1010.4186,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 04:15:00,1450.0698,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 04:20:00,462.74417,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 04:25:00,1288.9767,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 04:30:00,2291.558,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 04:35:00,3891.093,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 04:40:00,1682.5349,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 04:45:00,2004.3489,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 04:50:00,1916.186,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 04:55:00,2525.0466,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 05:00:00,2876.3953,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 05:05:00,2990.9302,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 05:10:00,3262.7144,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 05:15:00,3142.0,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 05:20:00,4102.2925,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 05:25:00,4489.93,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 05:30:00,4389.372,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 05:35:00,4622.7905,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 05:40:00,5830.07,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 05:45:00,6287.2793,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 05:50:00,5678.744,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 05:55:00,6093.628,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 06:00:00,6322.372,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 06:05:00,7157.744,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 06:10:00,8903.837,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 06:15:00,9033.441,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 06:20:00,10143.953,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 06:25:00,9133.069,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 06:30:00,9798.932,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 06:35:00,11518.3955,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 06:40:00,13560.931,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 06:45:00,15588.977,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 06:50:00,18511.428,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 06:55:00,17447.535,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 07:00:00,15254.704,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 07:05:00,20023.535,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 07:10:00,21221.162,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 07:15:00,21643.535,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 07:20:00,24861.568,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 07:25:00,32272.72,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 07:30:00,42830.582,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 07:35:00,40810.676,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 07:40:00,44609.66,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 07:45:00,41335.07,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 07:50:00,44014.906,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 07:55:00,38732.977,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 08:00:00,38124.977,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 08:05:00,47793.234,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 08:10:00,43631.164,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 08:15:00,34027.348,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 08:20:00,38189.277,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 08:25:00,38781.117,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 08:30:00,37964.117,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 08:35:00,38712.676,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 08:40:00,36039.254,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 08:45:00,28053.441,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 08:50:00,45385.023,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 08:55:00,39994.953,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 09:00:00,42208.25,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 09:05:00,44372.93,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 09:10:00,49470.953,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 09:15:00,41852.7,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 09:20:00,46068.93,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 09:25:00,42480.79,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 09:30:00,34504.44,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 09:35:00,32945.51,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 09:40:00,32930.16,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 09:45:00,31334.12,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 09:50:00,35696.652,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 09:55:00,31210.113,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 10:00:00,28741.488,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 10:05:00,33407.348,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 10:10:00,27728.186,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 10:15:00,24494.512,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 10:20:00,28025.023,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 10:25:00,29762.674,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 10:30:00,27224.93,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 10:35:00,34526.906,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 10:40:00,38567.297,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 10:45:00,40748.44,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 10:50:00,36211.652,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 10:55:00,34830.137,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 11:00:00,41032.094,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 11:05:00,38039.953,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 11:10:00,38616.066,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 11:15:00,37712.883,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 11:20:00,45616.883,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 11:25:00,41922.523,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 11:30:00,47752.953,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 11:35:00,34748.023,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 11:40:00,38176.137,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 11:45:00,38924.7,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 11:50:00,32030.162,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 11:55:00,31706.432,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 12:00:00,30556.326,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 12:05:00,26852.07,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 12:10:00,25848.906,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 12:15:00,25732.162,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 12:20:00,29743.441,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 12:25:00,27859.768,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 12:30:00,28409.637,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 12:35:00,24442.139,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 12:40:00,29752.674,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 12:45:00,27333.613,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 12:50:00,31785.047,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 12:55:00,18619.65,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 13:00:00,29365.0,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 13:05:00,25780.273,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 13:10:00,22810.094,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 13:15:00,22965.768,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 13:20:00,35626.883,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 13:25:00,34407.117,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 13:30:00,33722.51,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 13:35:00,37388.66,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 13:40:00,27693.441,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 13:45:00,19148.158,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 13:50:00,18900.0,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 13:55:00,15204.14,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 14:00:00,13428.303,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 14:05:00,11987.272,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 14:10:00,9076.535,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 14:15:00,4623.3257,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 14:20:00,6739.1396,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 14:25:00,5859.477,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 14:30:00,3629.442,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 14:35:00,3611.0466,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 14:40:00,5403.7676,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 14:45:00,5756.93,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 14:50:00,15570.837,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 14:55:00,14404.279,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 15:00:00,14932.697,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 15:05:00,14520.441,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 15:10:00,11196.182,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 15:15:00,9553.628,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 15:20:00,8952.977,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 15:25:00,7710.386,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 15:30:00,6721.3335,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 15:35:00,6210.4316,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 15:40:00,5195.6514,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 15:45:00,4878.9536,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 15:50:00,4981.186,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 15:55:00,5061.116,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 16:00:00,5377.93,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 16:05:00,8746.977,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 16:10:00,7545.744,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 16:15:00,5555.442,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 16:20:00,3437.4883,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 16:25:00,2219.442,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 16:30:00,1054.8837,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 16:35:00,517.3488,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 16:40:00,271.69766,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 16:45:00,161.88373,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 16:50:00,60.395348,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 16:55:00,0.25581396,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 17:00:00,0.0,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 17:05:00,0.0,12223,P0086H01/I002/Ptot,2025-04-12
2025-04-12 17:10:00,0.0,12223,P0086H01/I002/Ptot,2025-04-12
