time,temp_c,cloud,date,user_object_id
2025-06-01 22:15:00,17.8,23.0,2025-06-01,70
2025-06-01 22:30:00,17.8,23.0,2025-06-01,70
2025-06-01 22:45:00,17.8,23.0,2025-06-01,70
2025-06-01 23:00:00,18.2,0.0,2025-06-01,70
2025-06-01 23:15:00,19.1,0.0,2025-06-01,70
2025-06-01 23:30:00,18.0,28.0,2025-06-01,70
2025-06-01 23:45:00,18.0,28.0,2025-06-01,70
2025-06-02 04:00:00,16.2,19.0,2025-06-02,70
2025-06-02 04:15:00,16.1,0.0,2025-06-02,70
2025-06-02 04:30:00,16.2,19.0,2025-06-02,70
2025-06-02 04:45:00,16.2,19.0,2025-06-02,70
2025-06-02 05:00:00,16.1,19.0,2025-06-02,70
2025-06-02 05:15:00,15.1,0.0,2025-06-02,70
2025-06-02 05:30:00,16.1,19.0,2025-06-02,70
2025-06-02 05:45:00,16.1,19.0,2025-06-02,70
2025-06-02 06:00:00,17.5,15.0,2025-06-02,70
2025-06-02 06:15:00,17.5,15.0,2025-06-02,70
2025-06-02 06:30:00,17.5,15.0,2025-06-02,70
2025-06-02 06:45:00,17.5,15.0,2025-06-02,70
2025-06-02 07:00:00,19.7,13.0,2025-06-02,70
2025-06-02 07:15:00,19.7,13.0,2025-06-02,70
2025-06-02 07:30:00,18.3,0.0,2025-06-02,70
2025-06-02 07:45:00,19.2,0.0,2025-06-02,70
2025-06-02 08:00:00,21.4,27.0,2025-06-02,70
2025-06-02 08:15:00,20.4,0.0,2025-06-02,70
2025-06-02 08:30:00,20.1,0.0,2025-06-02,70
2025-06-02 08:45:00,21.4,27.0,2025-06-02,70
2025-06-02 09:00:00,23.0,28.0,2025-06-02,70
2025-06-02 09:15:00,23.0,28.0,2025-06-02,70
2025-06-02 09:30:00,22.2,0.0,2025-06-02,70
2025-06-02 09:45:00,23.3,0.0,2025-06-02,70
2025-06-02 10:00:00,24.3,27.0,2025-06-02,70
2025-06-02 10:15:00,24.3,27.0,2025-06-02,70
2025-06-02 10:30:00,24.2,0.0,2025-06-02,70
2025-06-02 10:45:00,24.3,27.0,2025-06-02,70
2025-06-02 11:00:00,25.4,21.0,2025-06-02,70
2025-06-02 11:15:00,25.4,21.0,2025-06-02,70
2025-06-02 11:30:00,25.4,21.0,2025-06-02,70
2025-06-02 11:45:00,25.4,21.0,2025-06-02,70
2025-06-02 12:00:00,26.2,16.0,2025-06-02,70
2025-06-02 12:15:00,27.3,0.0,2025-06-02,70
2025-06-02 12:30:00,26.2,16.0,2025-06-02,70
2025-06-02 12:45:00,26.2,16.0,2025-06-02,70
2025-06-02 13:00:00,26.7,15.0,2025-06-02,70
2025-06-02 13:15:00,26.7,15.0,2025-06-02,70
2025-06-02 13:30:00,26.7,15.0,2025-06-02,70
2025-06-02 13:45:00,26.8,12.0,2025-06-02,70
2025-06-02 14:00:00,28.4,0.0,2025-06-02,70
2025-06-02 14:15:00,27.3,9.0,2025-06-02,70
2025-06-02 14:30:00,29.1,0.0,2025-06-02,70
2025-06-02 14:45:00,27.3,9.0,2025-06-02,70
2025-06-02 15:00:00,27.4,17.0,2025-06-02,70
2025-06-02 15:15:00,27.4,17.0,2025-06-02,70
2025-06-02 15:30:00,27.4,17.0,2025-06-02,70
2025-06-02 15:45:00,27.4,17.0,2025-06-02,70
2025-06-02 16:00:00,29.0,0.0,2025-06-02,70
2025-06-02 16:15:00,27.3,11.0,2025-06-02,70
2025-06-02 16:30:00,27.3,11.0,2025-06-02,70
2025-06-02 16:45:00,27.3,11.0,2025-06-02,70
2025-06-02 17:00:00,27.1,8.0,2025-06-02,70
2025-06-02 17:15:00,27.1,8.0,2025-06-02,70
2025-06-02 17:30:00,27.1,8.0,2025-06-02,70
2025-06-02 17:45:00,29.3,0.0,2025-06-02,70
2025-06-02 18:00:00,26.5,4.0,2025-06-02,70
2025-06-02 18:15:00,26.5,4.0,2025-06-02,70
2025-06-02 18:30:00,26.5,4.0,2025-06-02,70
2025-06-02 18:45:00,26.5,4.0,2025-06-02,70
2025-06-02 19:00:00,23.9,4.0,2025-06-02,70
2025-06-02 19:15:00,23.9,4.0,2025-06-02,70
2025-06-02 19:30:00,23.9,14.0,2025-06-02,70
2025-06-02 19:45:00,23.9,14.0,2025-06-02,70
2025-06-02 20:00:00,22.0,10.0,2025-06-02,70
2025-06-02 20:15:00,22.0,10.0,2025-06-02,70
2025-06-02 20:30:00,22.0,10.0,2025-06-02,70
2025-06-02 20:45:00,22.0,10.0,2025-06-02,70
2025-06-02 21:00:00,24.1,0.0,2025-06-02,70
2025-06-02 21:15:00,21.2,6.0,2025-06-02,70
2025-06-02 21:30:00,21.2,6.0,2025-06-02,70
2025-06-02 21:45:00,21.2,6.0,2025-06-02,70
2025-06-02 22:00:00,20.5,6.0,2025-06-02,70
2025-06-02 22:15:00,20.5,6.0,2025-06-02,70
2025-06-02 22:30:00,20.5,6.0,2025-06-02,70
2025-06-02 22:45:00,22.3,0.0,2025-06-02,70
2025-06-02 23:00:00,19.9,7.0,2025-06-02,70
2025-06-02 23:15:00,19.9,7.0,2025-06-02,70
2025-06-02 23:30:00,19.9,7.0,2025-06-02,70
2025-06-02 23:45:00,19.9,7.0,2025-06-02,70
2025-06-03 04:00:00,17.9,14.0,2025-06-03,70
2025-06-03 04:15:00,17.4,0.0,2025-06-03,70
2025-06-03 04:30:00,17.2,0.0,2025-06-03,70
2025-06-03 04:45:00,17.9,14.0,2025-06-03,70
2025-06-03 05:00:00,17.8,9.0,2025-06-03,70
2025-06-03 05:15:00,17.8,9.0,2025-06-03,70
2025-06-03 05:30:00,17.8,9.0,2025-06-03,70
2025-06-03 05:45:00,17.3,0.0,2025-06-03,70
2025-06-03 06:00:00,17.1,0.0,2025-06-03,70
2025-06-03 06:15:00,19.3,7.0,2025-06-03,70
2025-06-03 06:30:00,19.3,7.0,2025-06-03,70
2025-06-03 06:45:00,19.3,7.0,2025-06-03,70
2025-06-03 07:00:00,21.4,6.0,2025-06-03,70
2025-06-03 07:15:00,21.4,6.0,2025-06-03,70
2025-06-03 07:30:00,21.5,9.0,2025-06-03,70
2025-06-03 07:45:00,21.5,9.0,2025-06-03,70
2025-06-03 08:00:00,21.2,0.0,2025-06-03,70
2025-06-03 08:15:00,23.4,9.0,2025-06-03,70
2025-06-03 08:30:00,22.1,0.0,2025-06-03,70
2025-06-03 08:45:00,23.4,9.0,2025-06-03,70
2025-06-03 09:00:00,25.2,9.0,2025-06-03,70
2025-06-03 09:15:00,25.2,9.0,2025-06-03,70
2025-06-03 09:30:00,24.3,0.0,2025-06-03,70
2025-06-03 09:45:00,25.2,9.0,2025-06-03,70
2025-06-03 10:00:00,26.2,0.0,2025-06-03,70
2025-06-03 10:15:00,26.5,8.0,2025-06-03,70
2025-06-03 10:30:00,26.2,0.0,2025-06-03,70
2025-06-03 10:45:00,26.5,8.0,2025-06-03,70
2025-06-03 11:00:00,27.6,7.0,2025-06-03,70
2025-06-03 11:15:00,27.6,7.0,2025-06-03,70
2025-06-03 11:30:00,27.6,7.0,2025-06-03,70
2025-06-03 11:45:00,27.6,7.0,2025-06-03,70
2025-06-03 12:00:00,28.5,6.0,2025-06-03,70
2025-06-03 12:15:00,28.5,6.0,2025-06-03,70
2025-06-03 12:30:00,29.2,0.0,2025-06-03,70
2025-06-03 12:45:00,29.1,0.0,2025-06-03,70
2025-06-03 13:00:00,29.0,0.0,2025-06-03,70
2025-06-03 13:15:00,30.3,0.0,2025-06-03,70
2025-06-03 13:30:00,29.2,6.0,2025-06-03,70
2025-06-03 13:45:00,29.2,6.0,2025-06-03,70
2025-06-03 14:00:00,30.1,0.0,2025-06-03,70
2025-06-03 14:15:00,29.6,7.0,2025-06-03,70
2025-06-03 14:30:00,30.3,0.0,2025-06-03,70
2025-06-03 14:45:00,29.6,7.0,2025-06-03,70
2025-06-03 15:00:00,29.8,8.0,2025-06-03,70
2025-06-03 15:15:00,29.8,8.0,2025-06-03,70
2025-06-03 15:30:00,29.8,8.0,2025-06-03,70
2025-06-03 15:45:00,30.0,0.0,2025-06-03,70
2025-06-03 16:00:00,29.7,6.0,2025-06-03,70
2025-06-03 16:15:00,29.7,6.0,2025-06-03,70
2025-06-03 16:30:00,30.2,0.0,2025-06-03,70
2025-06-03 16:45:00,31.2,0.0,2025-06-03,70
2025-06-03 17:00:00,29.5,5.0,2025-06-03,70
2025-06-03 17:15:00,29.5,5.0,2025-06-03,70
2025-06-03 17:30:00,31.0,0.0,2025-06-03,70
2025-06-03 17:45:00,29.5,5.0,2025-06-03,70
2025-06-03 18:00:00,30.0,0.0,2025-06-03,70
2025-06-03 18:15:00,28.6,5.0,2025-06-03,70
2025-06-03 18:30:00,28.6,5.0,2025-06-03,70
2025-06-03 18:45:00,30.1,0.0,2025-06-03,70
2025-06-03 19:00:00,25.9,6.0,2025-06-03,70
2025-06-03 19:15:00,30.1,0.0,2025-06-03,70
2025-06-03 19:30:00,29.0,0.0,2025-06-03,70
2025-06-03 19:45:00,25.7,5.0,2025-06-03,70
2025-06-03 20:00:00,28.4,0.0,2025-06-03,70
2025-06-03 20:15:00,23.7,3.0,2025-06-03,70
2025-06-03 20:30:00,23.7,3.0,2025-06-03,70
2025-06-03 20:45:00,25.3,0.0,2025-06-03,70
2025-06-03 21:00:00,22.7,2.0,2025-06-03,70
2025-06-03 21:15:00,22.7,2.0,2025-06-03,70
2025-06-03 21:30:00,22.7,2.0,2025-06-03,70
2025-06-03 21:45:00,22.7,2.0,2025-06-03,70
2025-06-03 22:00:00,23.3,0.0,2025-06-03,70
2025-06-03 22:15:00,23.4,0.0,2025-06-03,70
2025-06-03 22:30:00,22.1,3.0,2025-06-03,70
2025-06-03 22:45:00,25.1,0.0,2025-06-03,70
2025-06-03 23:00:00,21.6,5.0,2025-06-03,70
2025-06-03 23:15:00,21.6,5.0,2025-06-03,70
2025-06-03 23:30:00,21.6,5.0,2025-06-03,70
2025-06-03 23:45:00,21.6,5.0,2025-06-03,70
2025-06-04 04:00:00,18.8,85.0,2025-06-04,70
2025-06-04 04:15:00,18.8,85.0,2025-06-04,70
2025-06-04 04:30:00,18.8,85.0,2025-06-04,70
2025-06-04 04:45:00,18.8,85.0,2025-06-04,70
2025-06-04 05:00:00,19.3,0.0,2025-06-04,70
2025-06-04 05:15:00,18.6,86.0,2025-06-04,70
2025-06-04 05:30:00,18.6,86.0,2025-06-04,70
2025-06-04 05:45:00,18.6,86.0,2025-06-04,70
2025-06-04 06:00:00,19.6,79.0,2025-06-04,70
2025-06-04 06:15:00,19.6,79.0,2025-06-04,70
2025-06-04 06:30:00,19.6,79.0,2025-06-04,70
2025-06-04 06:45:00,19.6,79.0,2025-06-04,70
2025-06-04 07:00:00,21.2,87.0,2025-06-04,70
2025-06-04 07:15:00,21.2,87.0,2025-06-04,70
2025-06-04 07:30:00,20.2,0.0,2025-06-04,70
2025-06-04 07:45:00,22.3,0.0,2025-06-04,70
2025-06-04 08:00:00,22.6,28.0,2025-06-04,70
2025-06-04 08:15:00,22.6,28.0,2025-06-04,70
2025-06-04 08:30:00,22.6,28.0,2025-06-04,70
2025-06-04 08:45:00,22.6,28.0,2025-06-04,70
2025-06-04 09:00:00,24.3,26.0,2025-06-04,70
2025-06-04 09:15:00,24.3,26.0,2025-06-04,70
2025-06-04 09:30:00,24.3,26.0,2025-06-04,70
2025-06-04 09:45:00,24.3,26.0,2025-06-04,70
2025-06-04 10:00:00,26.2,0.0,2025-06-04,70
2025-06-04 10:15:00,26.1,23.0,2025-06-04,70
2025-06-04 10:30:00,26.3,0.0,2025-06-04,70
2025-06-04 10:45:00,26.1,23.0,2025-06-04,70
2025-06-04 11:00:00,26.0,0.0,2025-06-04,70
2025-06-04 11:15:00,27.2,0.0,2025-06-04,70
2025-06-04 11:30:00,27.6,18.0,2025-06-04,70
2025-06-04 11:45:00,27.6,18.0,2025-06-04,70
2025-06-04 12:00:00,28.8,11.0,2025-06-04,70
2025-06-04 12:15:00,28.1,0.0,2025-06-04,70
2025-06-04 12:30:00,28.8,11.0,2025-06-04,70
2025-06-04 12:45:00,28.8,11.0,2025-06-04,70
2025-06-04 13:00:00,29.6,7.0,2025-06-04,70
2025-06-04 13:15:00,29.8,9.0,2025-06-04,70
2025-06-04 13:30:00,29.8,9.0,2025-06-04,70
2025-06-04 13:45:00,29.1,25.0,2025-06-04,70
2025-06-04 14:00:00,30.2,7.0,2025-06-04,70
2025-06-04 14:15:00,30.2,7.0,2025-06-04,70
2025-06-04 14:30:00,30.2,7.0,2025-06-04,70
2025-06-04 14:45:00,30.2,7.0,2025-06-04,70
2025-06-04 15:00:00,30.2,9.0,2025-06-04,70
2025-06-04 15:15:00,30.2,9.0,2025-06-04,70
2025-06-04 15:30:00,30.2,9.0,2025-06-04,70
2025-06-04 15:45:00,30.2,9.0,2025-06-04,70
2025-06-04 16:00:00,31.2,0.0,2025-06-04,70
2025-06-04 16:15:00,30.3,6.0,2025-06-04,70
2025-06-04 16:30:00,30.3,6.0,2025-06-04,70
2025-06-04 16:45:00,30.4,25.0,2025-06-04,70
2025-06-04 17:00:00,30.1,7.0,2025-06-04,70
2025-06-04 17:15:00,30.1,7.0,2025-06-04,70
2025-06-04 17:30:00,29.1,25.0,2025-06-04,70
2025-06-04 17:45:00,30.1,7.0,2025-06-04,70
2025-06-04 18:00:00,28.9,6.0,2025-06-04,70
2025-06-04 18:15:00,28.9,6.0,2025-06-04,70
2025-06-04 18:30:00,28.9,6.0,2025-06-04,70
2025-06-04 18:45:00,28.9,6.0,2025-06-04,70
2025-06-04 19:00:00,26.5,5.0,2025-06-04,70
2025-06-04 19:15:00,26.4,6.0,2025-06-04,70
2025-06-04 19:30:00,26.4,6.0,2025-06-04,70
2025-06-04 19:45:00,26.4,6.0,2025-06-04,70
2025-06-04 20:00:00,24.7,78.0,2025-06-04,70
2025-06-04 20:15:00,24.7,78.0,2025-06-04,70
2025-06-04 20:30:00,24.7,78.0,2025-06-04,70
2025-06-04 20:45:00,24.7,78.0,2025-06-04,70
2025-06-04 21:00:00,21.9,84.0,2025-06-04,70
2025-06-04 21:15:00,21.9,84.0,2025-06-04,70
2025-06-04 21:30:00,23.4,0.0,2025-06-04,70
2025-06-04 21:45:00,21.9,84.0,2025-06-04,70
2025-06-04 22:00:00,23.0,0.0,2025-06-04,70
2025-06-04 22:15:00,22.4,0.0,2025-06-04,70
2025-06-04 22:30:00,20.9,76.0,2025-06-04,70
2025-06-04 22:45:00,20.9,76.0,2025-06-04,70
2025-06-04 23:00:00,20.6,84.0,2025-06-04,70
2025-06-04 23:15:00,20.6,84.0,2025-06-04,70
2025-06-04 23:30:00,20.6,84.0,2025-06-04,70
2025-06-04 23:45:00,20.6,84.0,2025-06-04,70
2025-06-05 04:00:00,19.4,6.0,2025-06-05,70
2025-06-05 04:15:00,19.4,6.0,2025-06-05,70
2025-06-05 04:30:00,19.4,0.0,2025-06-05,70
2025-06-05 04:45:00,19.4,6.0,2025-06-05,70
2025-06-05 05:00:00,19.2,0.0,2025-06-05,70
2025-06-05 05:15:00,19.4,7.0,2025-06-05,70
2025-06-05 05:30:00,19.4,7.0,2025-06-05,70
2025-06-05 05:45:00,19.4,7.0,2025-06-05,70
2025-06-05 06:00:00,18.3,0.0,2025-06-05,70
2025-06-05 06:15:00,20.9,8.0,2025-06-05,70
2025-06-05 06:30:00,20.9,8.0,2025-06-05,70
2025-06-05 06:45:00,20.9,8.0,2025-06-05,70
2025-06-05 07:00:00,19.1,0.0,2025-06-05,70
2025-06-05 07:15:00,22.6,8.0,2025-06-05,70
2025-06-05 07:30:00,22.5,84.0,2025-06-05,70
2025-06-05 07:45:00,20.0,0.0,2025-06-05,70
2025-06-05 08:00:00,24.3,12.0,2025-06-05,70
2025-06-05 08:15:00,24.3,12.0,2025-06-05,70
2025-06-05 08:30:00,22.3,0.0,2025-06-05,70
2025-06-05 08:45:00,24.3,12.0,2025-06-05,70
2025-06-05 09:00:00,26.2,10.0,2025-06-05,70
2025-06-05 09:15:00,26.2,10.0,2025-06-05,70
2025-06-05 09:30:00,24.2,0.0,2025-06-05,70
2025-06-05 09:45:00,26.1,0.0,2025-06-05,70
2025-06-05 10:00:00,26.1,0.0,2025-06-05,70
2025-06-05 10:15:00,27.9,8.0,2025-06-05,70
2025-06-05 10:30:00,27.3,0.0,2025-06-05,70
2025-06-05 10:45:00,27.9,8.0,2025-06-05,70
2025-06-05 11:00:00,29.3,7.0,2025-06-05,70
2025-06-05 11:15:00,29.3,7.0,2025-06-05,70
2025-06-05 11:30:00,29.3,7.0,2025-06-05,70
2025-06-05 11:45:00,29.3,7.0,2025-06-05,70
2025-06-05 12:00:00,30.3,0.0,2025-06-05,70
2025-06-05 12:15:00,30.3,8.0,2025-06-05,70
2025-06-05 12:30:00,30.3,8.0,2025-06-05,70
2025-06-05 12:45:00,30.3,8.0,2025-06-05,70
2025-06-05 13:00:00,30.9,24.0,2025-06-05,70
2025-06-05 13:15:00,31.4,12.0,2025-06-05,70
2025-06-05 13:30:00,31.4,12.0,2025-06-05,70
2025-06-05 13:45:00,31.4,12.0,2025-06-05,70
2025-06-05 14:00:00,31.8,27.0,2025-06-05,70
2025-06-05 14:15:00,32.4,0.0,2025-06-05,70
2025-06-05 14:30:00,31.8,27.0,2025-06-05,70
2025-06-05 14:45:00,31.8,27.0,2025-06-05,70
2025-06-05 15:00:00,31.9,26.0,2025-06-05,70
2025-06-05 15:15:00,31.9,26.0,2025-06-05,70
2025-06-05 15:30:00,31.9,26.0,2025-06-05,70
2025-06-05 15:45:00,31.9,26.0,2025-06-05,70
2025-06-05 16:00:00,31.7,29.0,2025-06-05,70
2025-06-05 16:15:00,31.7,29.0,2025-06-05,70
2025-06-05 16:30:00,31.7,29.0,2025-06-05,70
2025-06-05 16:45:00,31.7,29.0,2025-06-05,70
2025-06-05 17:00:00,29.1,25.0,2025-06-05,70
2025-06-05 17:15:00,30.8,37.0,2025-06-05,70
2025-06-05 17:30:00,30.8,37.0,2025-06-05,70
2025-06-05 17:45:00,30.8,37.0,2025-06-05,70
2025-06-05 18:00:00,32.1,0.0,2025-06-05,70
2025-06-05 18:15:00,29.0,31.0,2025-06-05,70
2025-06-05 18:30:00,31.1,0.0,2025-06-05,70
2025-06-05 18:45:00,29.0,31.0,2025-06-05,70
2025-06-05 19:00:00,26.0,39.0,2025-06-05,70
2025-06-05 19:15:00,25.7,23.0,2025-06-05,70
2025-06-05 19:30:00,25.7,23.0,2025-06-05,70
2025-06-05 19:45:00,29.1,0.0,2025-06-05,70
2025-06-05 20:00:00,29.2,0.0,2025-06-05,70
2025-06-05 20:15:00,30.1,0.0,2025-06-05,70
2025-06-05 20:30:00,30.3,0.0,2025-06-05,70
2025-06-05 20:45:00,23.6,86.0,2025-06-05,70
2025-06-05 21:00:00,22.2,78.0,2025-06-05,70
2025-06-05 21:15:00,26.0,0.0,2025-06-05,70
2025-06-05 21:30:00,26.1,0.0,2025-06-05,70
2025-06-05 21:45:00,22.2,78.0,2025-06-05,70
2025-06-05 22:00:00,20.9,77.0,2025-06-05,70
2025-06-05 22:15:00,20.9,77.0,2025-06-05,70
2025-06-05 22:30:00,20.9,77.0,2025-06-05,70
2025-06-05 22:45:00,20.9,77.0,2025-06-05,70
2025-06-05 23:00:00,25.3,0.0,2025-06-05,70
2025-06-05 23:15:00,19.6,11.0,2025-06-05,70
2025-06-05 23:30:00,19.6,11.0,2025-06-05,70
2025-06-05 23:45:00,19.6,11.0,2025-06-05,70
2025-06-06 04:00:00,18.6,19.0,2025-06-06,70
2025-06-06 04:15:00,18.6,19.0,2025-06-06,70
2025-06-06 04:30:00,20.0,0.0,2025-06-06,70
2025-06-06 04:45:00,18.6,19.0,2025-06-06,70
2025-06-06 05:00:00,18.3,17.0,2025-06-06,70
2025-06-06 05:15:00,18.3,17.0,2025-06-06,70
2025-06-06 05:30:00,18.3,17.0,2025-06-06,70
2025-06-06 05:45:00,18.3,17.0,2025-06-06,70
2025-06-06 06:00:00,19.4,0.0,2025-06-06,70
2025-06-06 06:15:00,19.5,15.0,2025-06-06,70
2025-06-06 06:30:00,19.5,15.0,2025-06-06,70
2025-06-06 06:45:00,19.5,15.0,2025-06-06,70
2025-06-06 07:00:00,21.8,11.0,2025-06-06,70
2025-06-06 07:15:00,21.8,11.0,2025-06-06,70
2025-06-06 07:30:00,21.4,0.0,2025-06-06,70
2025-06-06 07:45:00,22.2,6.0,2025-06-06,70
2025-06-06 08:00:00,22.3,0.0,2025-06-06,70
2025-06-06 08:15:00,24.2,6.0,2025-06-06,70
2025-06-06 08:30:00,23.1,0.0,2025-06-06,70
2025-06-06 08:45:00,24.3,0.0,2025-06-06,70
2025-06-06 09:00:00,24.1,0.0,2025-06-06,70
2025-06-06 09:15:00,26.1,5.0,2025-06-06,70
2025-06-06 09:30:00,26.1,5.0,2025-06-06,70
2025-06-06 09:45:00,26.1,5.0,2025-06-06,70
2025-06-06 10:00:00,27.0,0.0,2025-06-06,70
2025-06-06 10:15:00,27.6,6.0,2025-06-06,70
2025-06-06 10:30:00,28.1,0.0,2025-06-06,70
2025-06-06 10:45:00,29.4,0.0,2025-06-06,70
2025-06-06 11:00:00,28.8,6.0,2025-06-06,70
2025-06-06 11:15:00,28.8,6.0,2025-06-06,70
2025-06-06 11:30:00,28.8,6.0,2025-06-06,70
2025-06-06 11:45:00,28.8,6.0,2025-06-06,70
2025-06-06 12:00:00,31.2,0.0,2025-06-06,70
2025-06-06 12:15:00,29.7,6.0,2025-06-06,70
2025-06-06 12:30:00,29.7,6.0,2025-06-06,70
2025-06-06 12:45:00,29.7,6.0,2025-06-06,70
2025-06-06 13:00:00,30.2,5.0,2025-06-06,70
2025-06-06 13:15:00,30.2,5.0,2025-06-06,70
2025-06-06 13:30:00,30.6,5.0,2025-06-06,70
2025-06-06 13:45:00,30.6,5.0,2025-06-06,70
2025-06-06 14:00:00,32.3,0.0,2025-06-06,70
2025-06-06 14:15:00,30.9,7.0,2025-06-06,70
2025-06-06 14:30:00,30.9,7.0,2025-06-06,70
2025-06-06 14:45:00,30.9,7.0,2025-06-06,70
2025-06-06 15:00:00,30.9,14.0,2025-06-06,70
2025-06-06 15:15:00,30.9,14.0,2025-06-06,70
2025-06-06 15:30:00,34.1,0.0,2025-06-06,70
2025-06-06 15:45:00,30.9,14.0,2025-06-06,70
2025-06-06 16:00:00,33.1,0.0,2025-06-06,70
2025-06-06 16:15:00,32.3,0.0,2025-06-06,70
2025-06-06 16:30:00,30.7,21.0,2025-06-06,70
2025-06-06 16:45:00,30.7,21.0,2025-06-06,70
2025-06-06 17:00:00,33.2,25.0,2025-06-06,70
2025-06-06 17:15:00,33.2,25.0,2025-06-06,70
2025-06-06 17:30:00,30.0,14.0,2025-06-06,70
2025-06-06 17:45:00,30.0,14.0,2025-06-06,70
2025-06-06 18:00:00,32.1,25.0,2025-06-06,70
2025-06-06 18:15:00,27.9,15.0,2025-06-06,70
2025-06-06 18:30:00,27.9,15.0,2025-06-06,70
2025-06-06 18:45:00,27.9,15.0,2025-06-06,70
2025-06-06 19:00:00,27.4,37.0,2025-06-06,70
2025-06-06 19:15:00,26.4,37.0,2025-06-06,70
2025-06-06 19:30:00,24.8,10.0,2025-06-06,70
2025-06-06 19:45:00,24.8,10.0,2025-06-06,70
2025-06-06 20:00:00,22.7,6.0,2025-06-06,70
2025-06-06 20:15:00,22.7,6.0,2025-06-06,70
2025-06-06 20:30:00,22.7,6.0,2025-06-06,70
2025-06-06 20:45:00,22.7,6.0,2025-06-06,70
2025-06-06 21:00:00,21.4,6.0,2025-06-06,70
2025-06-06 21:15:00,21.4,6.0,2025-06-06,70
2025-06-06 21:30:00,21.4,6.0,2025-06-06,70
2025-06-06 21:45:00,21.4,6.0,2025-06-06,70
2025-06-06 22:00:00,20.3,8.0,2025-06-06,70
2025-06-06 22:15:00,22.2,0.0,2025-06-06,70
2025-06-06 22:30:00,20.3,8.0,2025-06-06,70
2025-06-06 22:45:00,22.3,0.0,2025-06-06,70
2025-06-06 23:00:00,19.2,13.0,2025-06-06,70
2025-06-06 23:15:00,19.2,13.0,2025-06-06,70
2025-06-06 23:30:00,19.2,13.0,2025-06-06,70
2025-06-06 23:45:00,19.2,13.0,2025-06-06,70
2025-06-07 04:00:00,17.1,9.0,2025-06-07,70
2025-06-07 04:15:00,17.1,9.0,2025-06-07,70
2025-06-07 04:30:00,17.1,9.0,2025-06-07,70
2025-06-07 04:45:00,17.1,9.0,2025-06-07,70
2025-06-07 05:00:00,17.1,9.0,2025-06-07,70
2025-06-07 05:15:00,17.4,0.0,2025-06-07,70
2025-06-07 05:30:00,16.2,0.0,2025-06-07,70
2025-06-07 05:45:00,17.1,9.0,2025-06-07,70
2025-06-07 06:00:00,18.5,9.0,2025-06-07,70
2025-06-07 06:15:00,18.5,9.0,2025-06-07,70
2025-06-07 06:30:00,18.5,9.0,2025-06-07,70
2025-06-07 06:45:00,18.5,9.0,2025-06-07,70
2025-06-07 07:00:00,16.1,0.0,2025-06-07,70
2025-06-07 07:15:00,21.0,8.0,2025-06-07,70
2025-06-07 07:30:00,21.0,8.0,2025-06-07,70
2025-06-07 07:45:00,19.1,0.0,2025-06-07,70
2025-06-07 08:00:00,22.9,8.0,2025-06-07,70
2025-06-07 08:15:00,22.9,8.0,2025-06-07,70
2025-06-07 08:30:00,22.9,8.0,2025-06-07,70
2025-06-07 08:45:00,22.9,8.0,2025-06-07,70
2025-06-07 09:00:00,24.9,7.0,2025-06-07,70
2025-06-07 09:15:00,24.9,7.0,2025-06-07,70
2025-06-07 09:30:00,24.9,7.0,2025-06-07,70
2025-06-07 09:45:00,23.0,0.0,2025-06-07,70
2025-06-07 10:00:00,25.2,0.0,2025-06-07,70
2025-06-07 10:15:00,26.5,7.0,2025-06-07,70
2025-06-07 10:30:00,26.5,7.0,2025-06-07,70
2025-06-07 10:45:00,26.5,7.0,2025-06-07,70
2025-06-07 11:00:00,27.1,0.0,2025-06-07,70
2025-06-07 11:15:00,27.8,7.0,2025-06-07,70
2025-06-07 11:30:00,27.8,7.0,2025-06-07,70
2025-06-07 11:45:00,27.8,7.0,2025-06-07,70
2025-06-07 12:00:00,28.7,7.0,2025-06-07,70
2025-06-07 12:15:00,30.3,0.0,2025-06-07,70
2025-06-07 12:30:00,28.7,7.0,2025-06-07,70
2025-06-07 12:45:00,30.4,0.0,2025-06-07,70
2025-06-07 13:00:00,29.4,6.0,2025-06-07,70
2025-06-07 13:15:00,29.5,7.0,2025-06-07,70
2025-06-07 13:30:00,29.3,0.0,2025-06-07,70
2025-06-07 13:45:00,29.5,7.0,2025-06-07,70
2025-06-07 14:00:00,30.0,0.0,2025-06-07,70
2025-06-07 14:15:00,30.0,8.0,2025-06-07,70
2025-06-07 14:30:00,30.1,0.0,2025-06-07,70
2025-06-07 14:45:00,30.2,0.0,2025-06-07,70
2025-06-07 15:00:00,28.1,0.0,2025-06-07,70
2025-06-07 15:15:00,30.2,15.0,2025-06-07,70
2025-06-07 15:30:00,30.2,15.0,2025-06-07,70
2025-06-07 15:45:00,30.2,15.0,2025-06-07,70
2025-06-07 16:00:00,30.1,9.0,2025-06-07,70
2025-06-07 16:15:00,30.1,9.0,2025-06-07,70
2025-06-07 16:30:00,30.1,9.0,2025-06-07,70
2025-06-07 16:45:00,30.1,9.0,2025-06-07,70
2025-06-07 17:00:00,30.1,0.0,2025-06-07,70
2025-06-07 17:15:00,29.6,2.0,2025-06-07,70
2025-06-07 17:30:00,29.6,2.0,2025-06-07,70
2025-06-07 17:45:00,30.3,0.0,2025-06-07,70
2025-06-07 18:00:00,30.2,0.0,2025-06-07,70
2025-06-07 18:15:00,27.9,0.0,2025-06-07,70
2025-06-07 18:30:00,27.9,0.0,2025-06-07,70
